rotation_speed(°/s),steps,waiting_time(s)
54.74092,70,0.002
55.82173,70,0.00196
56.91269,70,0.00192
58.03571,70,0.00188
59.29129,70,0.00184
60.54495,70,0.0018
61.89787,70,0.00176
63.30282,70,0.00172
64.74735,70,0.00168
66.21635,70,0.00164
67.84163,70,0.0016
69.47318,70,0.00156
71.19955,70,0.00152
73.06064,70,0.00148
74.99818,70,0.00144
76.98924,70,0.0014
79.16726,70,0.00136
81.35196,70,0.00132
83.77014,70,0.00128
86.32182,70,0.00124
89.00981,70,0.0012
91.91501,70,0.00116
94.92414,70,0.00112
98.22856,70,0.00108
101.7441,70,0.00104
105.513,70,0.001
109.6324,70,0.00096
113.6128,70,0.00092
118.1882,70,0.00088
122.4442,70,0.00084
127.6828,70,0.0008
133.6068,70,0.00076
139.0932,70,0.00072
145.9614,70,0.0006799999
137.6486,70,0.00064
160.2066,70,0.0006
138.356,70,0.00056
161.6047,70,0.00052
138.6786,70,0.00048
138.018,70,0.00044
163.3803,70,0.0004
139.6066,70,0.00036
139.7844,70,0.00032
140.4097,70,0.00028
115.3756,70,0.00024
141.0445,70,0.0002
142.1215,70,0.00016
141.8846,70,0.00012
143.2919,70,8e-05
143.5799,70,4e-05
144.8103,70,0.0
27.8361,60,0.004
28.11173,60,0.00396
28.4134,60,0.00392
28.69777,60,0.00388
28.99055,60,0.00384
29.31209,60,0.0038
29.60725,60,0.00376
29.9026,60,0.00372
30.22985,60,0.00368
30.54691,60,0.00364
30.87937,60,0.0036
31.2307,60,0.00356
31.55259,60,0.00352
31.92767,60,0.00348
32.28176,60,0.00344
32.66365,60,0.0034
33.03024,60,0.00336
33.42828,60,0.00332
33.82643,60,0.00328
34.20975,60,0.00324
34.63417,60,0.0032
35.08219,60,0.00316
35.50229,60,0.00312
35.97559,60,0.00308
36.44347,60,0.00304
36.8908,60,0.003
37.38468,60,0.00296
37.86833,60,0.00292
38.41952,60,0.00288
38.93509,60,0.00284
39.45233,60,0.0028
40.01169,60,0.00276
40.58903,60,0.00272
41.19614,60,0.00268
41.78744,60,0.00264
42.40339,60,0.0026
43.07675,60,0.00256
43.75263,60,0.00252
44.41418,60,0.00248
45.1267,60,0.00244
45.83613,60,0.0024
46.5973,60,0.00236
47.33967,60,0.00232
48.20086,60,0.00228
49.01086,60,0.00224
49.8573,60,0.0022
50.78183,60,0.00216
51.67557,60,0.00212
52.66437,60,0.00208
53.70379,60,0.00204
54.70129,60,0.002
55.7435,60,0.00196
56.88447,60,0.00192
58.09619,60,0.00188
59.31339,60,0.00184
60.57451,60,0.0018
61.85875,60,0.00176
63.23151,60,0.00172
64.69697,60,0.00168
66.26225,60,0.00164
67.79263,60,0.0016
69.54307,60,0.00156
71.18885,60,0.00152
73.02477,60,0.00148
74.97736,60,0.00144
77.01982,60,0.0014
79.12282,60,0.00136
81.38003,60,0.00132
83.84241,60,0.00128
86.34634,60,0.00124
89.00657,60,0.0012
91.87461,60,0.00116
95.09459,60,0.00112
98.16925,60,0.00108
101.6646,60,0.00104
105.4307,60,0.001
109.5303,60,0.00096
113.8685,60,0.00092
118.0696,60,0.00088
122.4737,60,0.00084
127.5266,60,0.0008
132.9738,60,0.00076
139.7559,60,0.00072
145.9556,60,0.0006799999
153.346,60,0.00064
138.4179,60,0.0006
161.208,60,0.00056
161.8439,60,0.00052
162.6281,60,0.00048
139.0707,60,0.00044
162.3954,60,0.0004
162.8458,60,0.00036
140.0964,60,0.00032
140.0644,60,0.00028
139.8745,60,0.00024
143.1615,60,0.0002
142.4282,60,0.00016
143.0566,60,0.00012
141.5637,60,8e-05
144.4095,60,4e-05
146.2438,60,0.0
36.93581,50,0.004
37.30981,50,0.00396
37.69168,50,0.00392
38.08064,50,0.00388
38.44164,50,0.00384
38.85278,50,0.0038
39.26228,50,0.00376
39.65111,50,0.00372
40.10065,50,0.00368
40.52837,50,0.00364
40.96316,50,0.0036
41.39534,50,0.00356
41.84103,50,0.00352
42.32651,50,0.00348
42.8171,50,0.00344
43.2834,50,0.0034
43.78808,50,0.00336
44.28813,50,0.00332
44.8222,50,0.00328
45.3333,50,0.00324
45.88854,50,0.0032
46.46299,50,0.00316
47.03084,50,0.00312
47.62332,50,0.00308
48.26605,50,0.00304
48.88411,50,0.003
49.5627,50,0.00296
50.17241,50,0.00292
50.84782,50,0.00288
51.54248,50,0.00284
52.23813,50,0.0028
53.05054,50,0.00276
53.69863,50,0.00272
54.55015,50,0.00268
55.30771,50,0.00264
56.13897,50,0.0026
56.99281,50,0.00256
57.84125,50,0.00252
58.74384,50,0.00248
59.74951,50,0.00244
60.66165,50,0.0024
61.66396,50,0.00236
62.70632,50,0.00232
63.73141,50,0.00228
64.83452,50,0.00224
65.94724,50,0.0022
67.18044,50,0.00216
68.32538,50,0.00212
69.61612,50,0.00208
70.92227,50,0.00204
72.27102,50,0.002
73.63969,50,0.00196
75.09521,50,0.00192
76.67095,50,0.00188
78.30346,50,0.00184
79.85424,50,0.0018
81.66544,50,0.00176
83.41537,50,0.00172
85.27003,50,0.00168
87.15098,50,0.00164
89.27119,50,0.0016
91.50038,50,0.00156
93.64285,50,0.00152
96.0643,50,0.00148
98.51209,50,0.00144
101.0689,50,0.0014
103.9763,50,0.00136
106.9103,50,0.00132
109.9229,50,0.00128
113.252,50,0.00124
116.3086,50,0.0012
119.4225,50,0.00116
122.976,50,0.00112
126.8014,50,0.00108
130.8165,50,0.00104
135.3992,50,0.001
140.1151,50,0.00096
144.7743,50,0.00092
134.1893,50,0.00088
155.4364,50,0.00084
159.6594,50,0.0008
161.1704,50,0.00076
161.5096,50,0.00072
161.0859,50,0.0006799999
137.472,50,0.00064
138.6674,50,0.0006
139.3348,50,0.00056
139.3593,50,0.00052
139.6342,50,0.00048
147.9104,50,0.00044
138.9605,50,0.0004
139.2677,50,0.00036
139.5997,50,0.00032
142.6461,50,0.00028
141.1378,50,0.00024
142.3194,50,0.0002
140.5906,50,0.00016
141.0116,50,0.00012
141.5181,50,8e-05
144.1733,50,4e-05
144.795,50,0.0
45.97218,40,0.004
46.43309,40,0.00396
46.83737,40,0.00392
47.34784,40,0.00388
47.79754,40,0.00384
48.31577,40,0.0038
48.77228,40,0.00376
49.34908,40,0.00372
49.83179,40,0.00368
50.35594,40,0.00364
50.86276,40,0.0036
51.42327,40,0.00356
51.99855,40,0.00352
52.57707,40,0.00348
53.23534,40,0.00344
53.78952,40,0.0034
54.44799,40,0.00336
54.99985,40,0.00332
55.70046,40,0.00328
56.40738,40,0.00324
57.10721,40,0.0032
57.83445,40,0.00316
58.48272,40,0.00312
59.24175,40,0.00308
59.95869,40,0.00304
60.81531,40,0.003
61.5279,40,0.00296
62.34462,40,0.00292
63.22021,40,0.00288
64.02807,40,0.00284
64.91464,40,0.0028
65.86418,40,0.00276
66.79744,40,0.00272
67.69719,40,0.00268
68.6929,40,0.00264
69.7026,40,0.0026
70.81743,40,0.00256
71.79269,40,0.00252
72.96492,40,0.00248
74.13378,40,0.00244
75.30867,40,0.0024
76.4661,40,0.00236
77.70473,40,0.00232
79.02786,40,0.00228
80.34459,40,0.00224
81.73144,40,0.0022
83.14368,40,0.00216
84.59096,40,0.00212
86.20095,40,0.00208
87.75249,40,0.00204
89.43872,40,0.002
91.13454,40,0.00196
92.91411,40,0.00192
94.83222,40,0.00188
96.74741,40,0.00184
98.75697,40,0.0018
100.9331,40,0.00176
103.0138,40,0.00172
105.3066,40,0.00168
107.7204,40,0.00164
110.3151,40,0.0016
112.8391,40,0.00156
114.8788,40,0.00152
117.8218,40,0.00148
120.2678,40,0.00144
123.4062,40,0.0014
126.4796,40,0.00136
129.6176,40,0.00132
132.3522,40,0.00128
136.2679,40,0.00124
140.4647,40,0.0012
144.3215,40,0.00116
148.3138,40,0.00112
137.936,40,0.00108
156.7293,40,0.00104
160.2327,40,0.001
160.7549,40,0.00096
138.5105,40,0.00092
161.4315,40,0.00088
161.6397,40,0.00084
161.471,40,0.0008
138.427,40,0.00076
138.7475,40,0.00072
139.2393,40,0.0006799999
114.7831,40,0.00064
139.3014,40,0.0006
139.5857,40,0.00056
139.6199,40,0.00052
139.3263,40,0.00048
141.9779,40,0.00044
142.3965,40,0.0004
142.3763,40,0.00036
141.1642,40,0.00032
141.4142,40,0.00028
141.7793,40,0.00024
142.8939,40,0.0002
143.3571,40,0.00016
140.7755,40,0.00012
142.9696,40,8e-05
145.1087,40,4e-05
145.2048,40,0.0
63.81698,30,0.004
64.45532,30,0.00396
65.04054,30,0.00392
65.73493,30,0.00388
66.3107,30,0.00384
66.96177,30,0.0038
67.68668,30,0.00376
68.44203,30,0.00372
69.06165,30,0.00368
69.90734,30,0.00364
70.62119,30,0.0036
71.31775,30,0.00356
72.13975,30,0.00352
72.95034,30,0.00348
73.76587,30,0.00344
74.60021,30,0.0034
75.46496,30,0.00336
76.25103,30,0.00332
77.20365,30,0.00328
77.99191,30,0.00324
78.95967,30,0.0032
79.99786,30,0.00316
80.86192,30,0.00312
81.9845,30,0.00308
82.89064,30,0.00304
83.96165,30,0.003
85.0351,30,0.00296
86.15837,30,0.00292
87.34765,30,0.00288
88.51027,30,0.00284
89.60372,30,0.0028
90.89473,30,0.00276
92.16278,30,0.00272
93.48736,30,0.00268
94.70056,30,0.00264
96.19449,30,0.0026
97.46832,30,0.00256
98.92735,30,0.00252
100.4066,30,0.00248
102.0713,30,0.00244
103.6161,30,0.0024
105.2701,30,0.00236
106.9725,30,0.00232
108.6787,30,0.00228
110.5741,30,0.00224
112.4413,30,0.0022
114.1873,30,0.00216
116.0478,30,0.00212
117.572,30,0.00208
119.4991,30,0.00204
121.6772,30,0.002
123.7118,30,0.00196
125.7735,30,0.00192
128.191,30,0.00188
130.5341,30,0.00184
133.1292,30,0.0018
135.8905,30,0.00176
138.1051,30,0.00172
140.9361,30,0.00168
143.6821,30,0.00164
146.6241,30,0.0016
150.2869,30,0.00156
152.8042,30,0.00152
155.8297,30,0.00148
158.8464,30,0.00144
160.7483,30,0.0014
138.545,30,0.00136
139.209,30,0.00132
161.8308,30,0.00128
138.0175,30,0.00124
138.8475,30,0.0012
138.5199,30,0.00116
138.3022,30,0.00112
139.3112,30,0.00108
138.6207,30,0.00104
139.7013,30,0.001
162.9533,30,0.00096
138.1935,30,0.00092
139.6793,30,0.00088
139.8544,30,0.00084
140.4386,30,0.0008
138.8831,30,0.00076
139.3159,30,0.00072
140.1941,30,0.0006799999
140.1585,30,0.00064
140.6153,30,0.0006
139.9904,30,0.00056
143.0997,30,0.00052
141.7989,30,0.00048
143.2184,30,0.00044
143.7794,30,0.0004
142.4532,30,0.00036
142.6795,30,0.00032
142.1101,30,0.00028
143.5095,30,0.00024
142.4443,30,0.0002
144.6955,30,0.00016
143.7857,30,0.00012
145.5666,30,8e-05
145.6118,30,4e-05
145.4616,30,0.0
98.30415,20,0.004
99.19864,20,0.00396
100.2344,20,0.00392
101.1124,20,0.00388
102.0806,20,0.00384
103.1539,20,0.0038
104.1852,20,0.00376
105.272,20,0.00372
106.3063,20,0.00368
107.4164,20,0.00364
108.4834,20,0.0036
109.5275,20,0.00356
110.8075,20,0.00352
111.9141,20,0.00348
113.2337,20,0.00344
114.25,20,0.0034
115.4557,20,0.00336
116.9066,20,0.00332
117.7609,20,0.00328
119.1484,20,0.00324
119.9918,20,0.0032
121.4906,20,0.00316
123.1018,20,0.00312
123.6141,20,0.00308
125.6018,20,0.00304
127.0656,20,0.003
128.5689,20,0.00296
129.8532,20,0.00292
131.6773,20,0.00288
132.3423,20,0.00284
134.2016,20,0.0028
136.0461,20,0.00276
137.764,20,0.00272
139.6443,20,0.00268
142.1173,20,0.00264
143.2943,20,0.0026
145.1457,20,0.00256
146.4983,20,0.00252
138.7991,20,0.00248
150.2942,20,0.00244
152.7254,20,0.0024
154.8611,20,0.00236
138.2475,20,0.00232
158.3595,20,0.00228
159.6833,20,0.00224
160.8849,20,0.0022
161.599,20,0.00216
138.9527,20,0.00212
161.5384,20,0.00208
161.4602,20,0.00204
138.9836,20,0.002
138.2033,20,0.00196
162.5458,20,0.00192
162.4918,20,0.00188
162.5747,20,0.00184
163.216,20,0.0018
162.1646,20,0.00176
162.2431,20,0.00172
139.1566,20,0.00168
138.0917,20,0.00164
163.2184,20,0.0016
138.3672,20,0.00156
138.1653,20,0.00152
138.8445,20,0.00148
138.1602,20,0.00144
139.867,20,0.0014
140.8569,20,0.00136
139.7649,20,0.00132
139.2868,20,0.00128
138.2376,20,0.00124
138.7391,20,0.0012
165.094,20,0.00116
139.1752,20,0.00112
140.0628,20,0.00108
139.0159,20,0.00104
139.8144,20,0.001
141.8875,20,0.00096
139.037,20,0.00092
139.4834,20,0.00088
140.3735,20,0.00084
139.9145,20,0.0008
140.8823,20,0.00076
142.9511,20,0.00072
140.5143,20,0.0006799999
140.2529,20,0.00064
142.9398,20,0.0006
141.4453,20,0.00056
143.491,20,0.00052
141.6676,20,0.00048
140.7302,20,0.00044
143.2471,20,0.0004
142.3795,20,0.00036
144.6854,20,0.00032
141.1757,20,0.00028
143.1918,20,0.00024
144.9838,20,0.0002
143.6306,20,0.00016
144.764,20,0.00012
142.0872,20,8e-05
144.2797,20,4e-05
145.1774,20,0.0
161.1741,10,0.004
138.6935,10,0.00396
161.6826,10,0.00392
139.2012,10,0.00388
161.761,10,0.00384
139.5704,10,0.0038
161.5039,10,0.00376
161.4844,10,0.00372
162.3485,10,0.00368
162.0655,10,0.00364
162.4307,10,0.0036
161.9375,10,0.00356
162.2164,10,0.00352
162.4279,10,0.00348
163.0094,10,0.00344
138.9591,10,0.0034
161.7317,10,0.00336
139.1933,10,0.00332
138.5693,10,0.00328
139.2456,10,0.00324
138.0932,10,0.0032
138.9646,10,0.00316
139.7866,10,0.00312
138.7836,10,0.00308
138.6782,10,0.00304
138.8234,10,0.003
163.0664,10,0.00296
115.0956,10,0.00292
139.4221,10,0.00288
162.8471,10,0.00284
140.1364,10,0.0028
139.5293,10,0.00276
163.2181,10,0.00272
140.3892,10,0.00268
139.3254,10,0.00264
140.3649,10,0.0026
139.0674,10,0.00256
139.5804,10,0.00252
141.0283,10,0.00248
140.5163,10,0.00244
139.7427,10,0.0024
139.889,10,0.00236
139.6605,10,0.00232
139.3896,10,0.00228
141.4867,10,0.00224
139.7578,10,0.0022
138.7835,10,0.00216
139.7736,10,0.00212
140.584,10,0.00208
138.9926,10,0.00204
139.8863,10,0.002
139.556,10,0.00196
140.2633,10,0.00192
139.209,10,0.00188
140.6566,10,0.00184
140.1482,10,0.0018
142.5485,10,0.00176
138.8431,10,0.00172
139.2465,10,0.00168
140.4487,10,0.00164
138.9468,10,0.0016
142.346,10,0.00156
140.0191,10,0.00152
141.4569,10,0.00148
140.8969,10,0.00144
142.8762,10,0.0014
140.3901,10,0.00136
142.7168,10,0.00132
142.6263,10,0.00128
139.1302,10,0.00124
140.5957,10,0.0012
141.7045,10,0.00116
141.9576,10,0.00112
143.1289,10,0.00108
143.1011,10,0.00104
143.3008,10,0.001
143.2102,10,0.00096
143.218,10,0.00092
143.6039,10,0.00088
142.554,10,0.00084
142.3246,10,0.0008
142.0893,10,0.00076
143.4095,10,0.00072
143.5649,10,0.0006799999
142.1119,10,0.00064
144.7524,10,0.0006
141.3964,10,0.00056
140.3329,10,0.00052
142.5753,10,0.00048
144.3699,10,0.00044
143.8451,10,0.0004
143.9814,10,0.00036
144.7204,10,0.00032
144.7584,10,0.00028
143.2267,10,0.00024
144.8236,10,0.0002
146.2049,10,0.00016
144.9069,10,0.00012
144.62,10,8e-05
143.7655,10,4e-05
144.3873,10,0.0
